fecha,TmaxC,TminC,Lluvia
2007-12-26,26.666666666666668,21.11111111111111,0
2007-12-27,27.77777777777778,20,0
2007-12-28,28.88888888888889,22.22222222222222,0
2007-12-29,28.88888888888889,22.22222222222222,0
2007-12-30,28.88888888888889,22.22222222222222,0
2007-12-31,28.333333333333336,25.555555555555557,0
2008-01-01,33.5,27,0
2008-01-01,NA,NA,0
2008-01-02,33,27,1.8
2008-01-03,32,27,0
2008-01-04,29,24.5,0
2008-01-05,32,26.5,0
2008-01-06,32.5,26.5,0
2008-01-07,NA,NA,NA
2008-01-08,NA,NA,NA
2008-01-09,NA,NA,0
2008-01-10,NA,NA,0
2008-01-11,NA,NA,NA
2008-01-12,NA,NA,NA
2008-01-13,NA,NA,0
2008-01-14,NA,NA,0
2008-01-15,34.5,27.5,0
2008-01-16,34.5,26,0
2008-01-17,NA,NA,0
2008-01-18,NA,NA,0
2008-01-19,NA,NA,0
2008-01-20,NA,NA,0
2008-01-21,NA,NA,2.6
2008-01-22,NA,NA,0
2008-01-23,33,24.5,0
2008-01-24,33,24,0
2008-01-25,NA,NA,0
2008-01-26,NA,NA,1.7
2008-01-27,NA,NA,0
2008-01-28,NA,NA,0
2008-01-29,NA,NA,NA
2008-01-30,NA,NA,NA
2008-01-31,35,26,0
2008-02-01,35.5,26.5,0
2008-02-01,35.5,26.5,0
2008-02-02,NA,NA,0
2008-02-03,35,26.5,0
2008-02-04,35.5,27.5,0
2008-02-05,36,27.5,0
2008-02-06,37,25,0
2008-02-07,37,25.5,0
2008-02-08,37,27,0
2008-02-09,37.5,28.5,0
2008-02-10,37,29.5,0
2008-02-11,36.5,28,0
2008-02-12,NA,NA,0
2008-02-13,NA,NA,0
2008-02-14,38,29,0
2008-02-15,37.5,29,0
2008-02-16,35,27,0
2008-02-17,36,26,0
2008-02-18,38.5,26.5,0
2008-02-19,31,27,1.4
2008-02-20,35,28,0
2008-02-21,37,26.5,0
2008-02-22,38,25,0
2008-02-23,38.5,26,0
2008-02-24,NA,NA,0
2008-02-25,37.5,28.5,0
2008-02-26,37,26,0
2008-02-27,38.5,23,0
2008-02-28,39,30,0
2008-02-29,37.5,28,0
2008-03-01,38,28,0
2008-03-01,33.333333333333336,22.22222222222222,0
2008-03-02,33.333333333333336,23.333333333333336,0
2008-03-03,38,28,0
2008-03-04,NA,NA,0
2008-03-05,NA,NA,0
2008-03-06,NA,NA,0
2008-03-07,NA,NA,0
2008-03-08,NA,NA,0
2008-03-09,NA,NA,NA
2008-03-10,38.5,28,0
2008-03-11,38,29,0
2008-03-12,38.5,28,0
2008-03-13,38,27,0
2008-03-14,40,27,0
2008-03-15,39,25.5,0
2008-03-16,NA,26,0
2008-03-17,41,30,0
2008-03-18,40.5,29.5,0
2008-03-19,NA,NA,0
2008-03-20,NA,NA,0
2008-03-21,NA,NA,0
2008-03-22,NA,NA,0
2008-03-23,NA,NA,0
2008-03-24,40.5,29,0
2008-03-25,41,29,0
2008-03-26,39,29.5,0
2008-03-27,NA,NA,0
2008-03-28,39,29.5,0
2008-03-29,41,28.5,0
2008-03-30,41,29.5,0
2008-03-31,40.5,28.5,0
2008-04-01,39.5,28.5,0
2008-04-01,39.5,28.5,0
2008-04-02,41,29.5,0
2008-04-03,41,28.5,0
2008-04-04,41.5,27.5,0
2008-04-05,NA,NA,NA
2008-04-06,35.55555555555556,22.22222222222222,8.1
2008-04-07,NA,NA,0
2008-04-08,NA,NA,0
2008-04-09,NA,NA,0
2008-04-10,NA,NA,0
2008-04-11,NA,NA,0
2008-04-12,NA,NA,0
2008-04-13,NA,NA,0
2008-04-14,NA,NA,0
2008-04-15,NA,NA,0
2008-04-16,NA,NA,0
2008-04-17,NA,NA,0
2008-04-18,NA,NA,NA
2008-04-19,NA,NA,NA
2008-04-20,NA,NA,NA
2008-04-21,NA,NA,0
2008-04-22,NA,NA,0
2008-04-23,NA,NA,0
2008-04-24,NA,NA,0
2008-04-25,NA,NA,0
2008-04-26,NA,NA,NA
2008-04-27,NA,NA,NA
2008-04-28,41.5,27.5,0
2008-04-29,36.66666666666667,22.22222222222222,0
2008-04-30,35.55555555555556,22.22222222222222,0
2008-05-01,33.88888888888889,22.22222222222222,0
2008-05-01,34.44444444444444,22.22222222222222,0
2008-05-02,34.44444444444444,22.22222222222222,0
2008-05-03,35.55555555555556,21.11111111111111,0
2008-05-04,35.55555555555556,20,0
2008-05-05,36.66666666666667,21.11111111111111,0
2008-05-06,NA,NA,0
2008-05-07,36.66666666666667,24.444444444444446,0
2008-05-08,36.66666666666667,24.444444444444446,0
2008-05-09,36.66666666666667,25.555555555555557,0
2008-05-10,34.44444444444444,24.444444444444446,0
2008-05-11,34.44444444444444,22.22222222222222,36.5
2008-05-12,32.22222222222222,22.22222222222222,0
2008-05-13,39,30,0
2008-05-14,40,32,0
2008-05-15,35.55555555555556,22.22222222222222,0
2008-05-16,42,29.5,0
2008-05-17,NA,NA,0
2008-05-18,42.5,29,0
2008-05-19,40,28,11.8
2008-05-20,35.5,28,0.5
2008-05-21,38,28.5,0.6
2008-05-22,34.5,27.5,70.5
2008-05-23,37,28.5,0.3
2008-05-24,30,21.11111111111111,0
2008-05-25,31.111111111111114,22.22222222222222,43.4
2008-05-26,30,21.11111111111111,58.5
2008-05-27,27.77777777777778,21.11111111111111,1.9
2008-05-28,21.11111111111111,27.77777777777778,18.8
2008-05-29,28.88888888888889,21.11111111111111,100.8
2008-05-30,24.444444444444446,20,26.1
2008-05-31,26.666666666666668,21.11111111111111,12.2
2008-06-01,NA,NA,0
2008-06-01,30.555555555555557,21.11111111111111,0
2008-06-02,46.16666666666667,20,69.3
2008-06-03,30,22.22222222222222,0.7
2008-06-04,30,21.11111111111111,15.8
2008-06-05,30,22.22222222222222,34.6
2008-06-06,30,22.22222222222222,0.3
2008-06-07,30,22.22222222222222,16.4
2008-06-08,NA,NA,0
2008-06-09,NA,NA,35.1
2008-06-10,26.11111111111111,21.11111111111111,1.1
2008-06-11,26.11111111111111,21.11111111111111,46.8
2008-06-12,30,22.22222222222222,0
2008-06-13,31.111111111111114,22.22222222222222,0
2008-06-14,33.5,25.5,0
2008-06-15,31.111111111111114,22.22222222222222,0
2008-06-16,31.111111111111114,21.11111111111111,0
2008-06-17,32.22222222222222,22.22222222222222,0
2008-06-18,32.22222222222222,22.22222222222222,0
2008-06-19,34,29.5,0
2008-06-20,34,25,0
2008-06-21,33.5,26,2.5
2008-06-22,31.111111111111114,22.22222222222222,6.7
2008-06-23,32,24.5,37.8
2008-06-24,30,24,9.9
2008-06-25,28.88888888888889,22.22222222222222,0
2008-06-26,34,26.5,0
2008-06-27,30,25.5,13
2008-06-28,31,26,5.5
2008-06-29,31,26,0
2008-06-30,33.5,25.5,25.3
2008-07-01,33,26,0.1
2008-07-01,33,26,0.1
2008-07-02,NA,NA,NA
2008-07-03,31.5,24.5,23.9
2008-07-04,32,24.5,29.3
2008-07-05,32,25.5,30.6
2008-07-06,NA,NA,NA
2008-07-07,NA,NA,NA
2008-07-08,30,21.11111111111111,8.5
2008-07-09,NA,NA,NA
2008-07-10,30,21.11111111111111,8
2008-07-11,28.88888888888889,21.11111111111111,1.9
2008-07-12,28.88888888888889,22.22222222222222,7
2008-07-13,30,21.11111111111111,1.2
2008-07-14,NA,NA,NA
2008-07-15,28.88888888888889,21.11111111111111,25.6
2008-07-16,28.88888888888889,21.11111111111111,0.3
2008-07-17,30,22.22222222222222,49
2008-07-18,28.88888888888889,21.11111111111111,17.5
2008-07-19,28.88888888888889,21.11111111111111,34
2008-07-20,28.88888888888889,21.11111111111111,55
2008-07-21,28.88888888888889,21.11111111111111,13.7
2008-07-22,33,26,18.5
2008-07-23,32.5,25.5,32.5
2008-07-24,33.5,24.5,33.5
2008-07-25,32,28,32
2008-07-26,NA,NA,NA
2008-07-27,34,26.5,0
2008-07-28,NA,NA,0
2008-07-29,31.111111111111114,21.11111111111111,0
2008-07-30,NA,NA,NA
2008-07-31,NA,NA,NA
2008-08-01,NA,NA,26.8
2008-08-01,32,25,26.8
2008-08-02,NA,NA,NA
2008-08-03,NA,NA,NA
2008-08-04,NA,NA,NA
2008-08-05,31.111111111111114,21.11111111111111,24
2008-08-06,26.666666666666668,23.333333333333336,0.7
2008-08-07,NA,NA,NA
2008-08-08,NA,NA,NA
2008-08-09,32,25,21.5
2008-08-10,31,25,0.4
2008-08-11,33,24.5,2.6
2008-08-12,33,25,16.8
2008-08-13,29.5,24.5,51.6
2008-08-14,33,25,0.4
2008-08-15,27.77777777777778,21.11111111111111,0
2008-08-16,34,24,18.3
2008-08-17,33,25,7
2008-08-18,30.5,25,6.5
2008-08-19,31,25.5,0.7
2008-08-20,31.5,24,18.3
2008-08-21,33.5,24,3.7
2008-08-22,32,25.5,10.2
2008-08-23,NA,NA,NA
2008-08-24,32.5,24,7.8
2008-08-25,NA,NA,NA
2008-08-26,NA,NA,NA
2008-08-27,31.5,25,52.2
2008-08-28,30.5,26,7.6
2008-08-29,NA,NA,64
2008-08-30,NA,NA,18.8
2008-08-31,NA,NA,NA
2008-09-01,NA,NA,NA
2008-09-01,NA,NA,NA
2008-09-02,NA,NA,65.5
2008-09-03,NA,NA,1.7
2008-09-04,24.444444444444446,22.22222222222222,40.5
2008-09-05,26,25,52
2008-09-06,NA,NA,14.6
2008-09-07,27.5,26,1.3
2008-09-08,34,25,0.1
2008-09-09,32,26.5,3.6
2008-09-10,33,26,1.2
2008-09-11,NA,NA,NA
2008-09-12,NA,NA,NA
2008-09-13,NA,NA,NA
2008-09-14,NA,NA,NA
2008-09-15,32.22222222222222,21.11111111111111,66.5
2008-09-16,34,27,7.9
2008-09-17,33,26,0
2008-09-18,NA,NA,0
2008-09-19,NA,NA,0
2008-09-20,NA,NA,NA
2008-09-21,NA,NA,NA
2008-09-22,NA,NA,NA
2008-09-23,NA,NA,NA
2008-09-24,NA,NA,103.5
2008-09-25,27.77777777777778,22.22222222222222,48.4
2008-09-26,26.666666666666668,22.22222222222222,16.2
2008-09-27,28.88888888888889,21.11111111111111,3
2008-09-28,26.666666666666668,21.11111111111111,24
2008-09-29,26.666666666666668,20,7.6
2008-10-01,NA,NA,29.2
2008-10-01,NA,NA,29.2
2008-10-02,30,23.333333333333336,19.8
2008-10-03,NA,NA,21.6
2008-10-04,NA,NA,16.3
2008-10-05,NA,NA,2.5
2008-10-06,NA,NA,8.9
2008-10-07,33,26,0.5
2008-10-08,NA,NA,12
2008-10-09,NA,NA,21
2008-10-10,NA,NA,30.3
2008-10-11,NA,NA,0
2008-10-12,33,27,0.3
2008-10-13,32,25,15.9
2008-10-14,26.666666666666668,22.22222222222222,45.5
2008-10-15,24.444444444444446,23.333333333333336,124.6
2008-10-16,24.444444444444446,22.22222222222222,211
2008-10-17,23.333333333333336,22.22222222222222,132.2
2008-10-18,25.555555555555557,22.22222222222222,31.7
2008-10-19,28.88888888888889,22.22222222222222,18.4
2008-10-20,31,27,5
2008-10-21,33,26.5,6.2
2008-10-22,30,21.11111111111111,9.8
2008-10-23,33,26,9.2
2008-10-24,NA,NA,0.3
2008-10-25,28.88888888888889,21.11111111111111,0
2008-10-26,31.111111111111114,23.333333333333336,1.6
2008-10-27,32.5,27,0.2
2008-10-28,22.5,27,1.3
2008-10-29,NA,NA,8.5
2008-10-30,NA,NA,NA
2008-10-31,NA,NA,7.1
2008-11-01,NA,NA,NA
2008-11-01,NA,NA,NA
2008-11-02,NA,NA,NA
2008-11-03,NA,NA,2.9
2008-11-04,32.5,25,0
2008-11-05,34.5,25.5,0
2008-11-06,27.77777777777778,21.11111111111111,3.3
2008-11-07,NA,NA,NA
2008-11-08,NA,NA,NA
2008-11-09,NA,NA,NA
2008-11-10,34.5,27,49.6
2008-11-11,NA,NA,NA
2008-11-12,NA,NA,NA
2008-11-13,NA,NA,NA
2008-11-14,NA,NA,NA
2008-11-15,NA,NA,NA
2008-11-16,NA,NA,NA
2008-11-17,NA,NA,NA
2008-11-18,NA,NA,NA
2008-11-19,NA,NA,NA
2008-11-20,NA,NA,NA
2008-11-21,NA,NA,NA
2008-11-22,NA,NA,NA
2008-11-23,NA,NA,NA
2008-11-24,NA,NA,NA
2008-11-25,NA,NA,15.2
2008-11-26,NA,NA,3.7
2008-11-27,NA,NA,0
2008-11-28,NA,NA,0
2008-11-29,NA,NA,0
2008-11-30,27.5,21.5,0.5
2008-12-01,NA,NA,NA
2008-12-01,24.444444444444446,21.11111111111111,13.5
2008-12-02,27.77777777777778,22.22222222222222,5.2
2008-12-03,27.222222222222225,22.22222222222222,0
2008-12-04,28.333333333333336,21.11111111111111,5.4
2008-12-05,28.88888888888889,22.22222222222222,3
2008-12-06,30,21.11111111111111,0.2
2008-12-07,30,21.11111111111111,0
2008-12-08,26.666666666666668,21.11111111111111,0
2008-12-09,27,21.5,0
2008-12-10,27.5,22,1.4
2008-12-11,28.5,25.5,0.3
2008-12-12,28,26,2.3
2008-12-13,26.666666666666668,23.333333333333336,0
2008-12-14,NA,NA,0
2008-12-15,NA,NA,0
2008-12-16,30,21.11111111111111,0
2008-12-17,30,21.11111111111111,NA
2008-12-18,28.5,24,5.4
2008-12-19,25,23.5,1
2008-12-20,28.88888888888889,20,0.1
2008-12-21,28.88888888888889,18.88888888888889,0
2008-12-22,27.77777777777778,22.22222222222222,0
2008-12-23,39.05555555555556,37.77777777777778,0
2008-12-24,12.944444444444446,-6.111111111111112,0
2008-12-25,28.333333333333336,22.22222222222222,0
2008-12-26,27.77777777777778,21.666666666666668,22.5
2008-12-27,NA,NA,NA
2008-12-28,NA,NA,NA
2008-12-29,NA,NA,NA
2008-12-30,NA,NA,NA
2008-12-31,NA,NA,0.3
2010-01-01,NA,NA,0
2010-01-01,31.111111111111114,23.333333333333336,0
2010-01-02,32,26,0
2010-01-03,32,25,0
2010-01-04,31,25,0
2010-01-05,33,24,0
2010-01-06,30.5,24,0
2010-01-07,31,23.5,0
2010-01-08,31,24,0
2010-01-09,31,24.5,0
2010-01-10,31,25,0
2010-01-11,29,23,0
2010-01-12,28.5,21,0
2010-01-13,29.5,22,0
2010-01-14,30.5,23,0
2010-01-15,30,22,0
2010-01-16,33,24,0
2010-01-17,34,25,0
2010-01-18,33,25,0
2010-01-19,32,25,0
2010-01-20,32,25.5,0
2010-01-21,34,25.5,0
2010-01-22,35,21,0
2010-01-23,NA,NA,NA
2010-01-24,NA,NA,NA
2010-01-25,34.5,22,0
2010-01-26,NA,NA,0
2010-01-27,NA,NA,0
2010-01-28,32,25.5,0
2010-01-29,34,26,0
2010-01-30,34,24.5,0
2010-01-31,34.5,24.5,0
2010-02-01,34,26,0
2010-02-01,34,26,0
2010-02-02,34,27,0
2010-02-03,34,26.5,0
2010-02-04,33.5,26.5,0
2010-02-05,35.5,25.5,0
2010-02-06,38,23,0
2010-02-07,35.5,24,0
2010-02-08,37,23,0
2010-02-09,33,23.5,0
2010-02-10,34,23.5,0
2010-02-11,35,26,0
2010-02-12,34,23.5,0
2010-02-13,36,22,0
2010-02-14,35.5,24,0
2010-02-15,31.5,21.5,0
2010-02-16,35.5,25.5,0
2010-02-17,36,26,0
2010-02-18,35,25.5,0
2010-02-19,NA,NA,NA
2010-02-20,NA,NA,NA
2010-02-21,NA,NA,NA
2010-02-22,NA,NA,0
2010-02-23,NA,NA,0
2010-02-24,NA,NA,0
2010-02-25,NA,NA,0
2010-02-26,NA,NA,0
2010-02-27,30.5,24,0
2010-02-28,37,25,0
2010-03-01,NA,NA,NA
2010-03-01,NA,NA,0
2010-03-02,NA,NA,0
2010-03-03,37.5,25,0
2010-03-04,36,24,0
2010-03-05,35,25,0
2010-03-06,33,23.5,0
2010-03-07,33,21.5,0
2010-03-08,33,23.5,0
2010-03-09,NA,NA,0
2010-03-10,37.5,NA,0
2010-03-11,37.5,NA,0
2010-03-12,NA,NA,0
2010-03-13,NA,NA,0
2010-03-14,NA,25,0
2010-03-15,37.5,25,0
2010-03-16,37.5,27,0
2010-03-17,38,26,0
2010-03-18,37,25,0
2010-03-19,35,25,0
2010-03-20,37,26,0
2010-03-21,38,26.5,0
2010-03-22,37,26.5,0.9
2010-03-23,35.5,26.5,0
2010-03-24,NA,NA,NA
2010-03-25,NA,NA,NA
2010-03-26,NA,NA,0
2010-03-27,NA,NA,NA
2010-03-28,NA,NA,NA
2010-03-29,NA,NA,NA
2010-03-30,NA,NA,NA
2010-03-31,NA,NA,NA
2010-04-01,NA,NA,NA
2010-04-01,NA,NA,0
2010-04-02,NA,NA,0
2010-04-03,38.88888888888889,21.11111111111111,0
2010-04-04,36.66666666666667,22.22222222222222,0
2010-04-05,40,23.333333333333336,0
2010-04-06,38,26,0
2010-04-07,37.5,27.5,0
2010-04-08,38,28,0
2010-04-09,38,26.5,0
2010-04-10,38,26.5,0
2010-04-11,37,26,0.7
2010-04-12,37,26,0
2010-04-13,36.5,26.5,0
2010-04-14,38,25.5,0
2010-04-15,36.5,27,0
2010-04-16,38,24,0
2010-04-17,39,25,0
2010-04-18,38.5,23.5,0.5
2010-04-19,36,26,0
2010-04-20,40,23.333333333333336,0
2010-04-21,37.77777777777778,24.444444444444446,0
2010-04-22,40,24.444444444444446,0
2010-04-23,37.77777777777778,25.555555555555557,0
2010-04-24,37.77777777777778,25.555555555555557,0
2010-04-25,37.77777777777778,23.333333333333336,0
2010-04-26,32.22222222222222,23.333333333333336,25.6
2010-04-27,32.22222222222222,23.333333333333336,0.1
2010-04-28,32.22222222222222,23.333333333333336,11
2010-04-29,NA,NA,NA
2010-04-30,NA,NA,32.4
2010-05-01,32.22222222222222,23.333333333333336,25
2010-05-01,NA,NA,25
2010-05-02,NA,NA,2.3
2010-05-03,NA,NA,28.5
2010-05-04,NA,NA,0
2010-05-05,36.66666666666667,22.22222222222222,0
2010-05-06,36.66666666666667,23.333333333333336,0
2010-05-07,NA,NA,0
2010-05-08,NA,NA,0
2010-05-09,35,25.555555555555557,0
2010-05-10,35.55555555555556,25.555555555555557,0
2010-05-11,34.44444444444444,25.555555555555557,0
2010-05-12,31.111111111111114,25.555555555555557,0
2010-05-13,35.55555555555556,25.555555555555557,0
2010-05-14,36.66666666666667,25.555555555555557,0
2010-05-15,36.66666666666667,25.555555555555557,0
2010-05-16,34.44444444444444,23.333333333333336,0
2010-05-17,36.66666666666667,23.333333333333336,0.4
2010-05-18,32,26,3.8
2010-05-19,33,27,0
2010-05-20,36,26.5,0.1
2010-05-21,35,26,32.4
2010-05-22,31.111111111111114,23.333333333333336,2.3
2010-05-23,30,22.22222222222222,18.3
2010-05-24,30,23.333333333333336,11.5
2010-05-25,NA,NA,0
2010-05-26,27.77777777777778,21.11111111111111,161.6
2010-05-27,NA,NA,0
2010-05-28,26.666666666666668,22.22222222222222,66.5
2010-05-29,28.88888888888889,21.11111111111111,7.2
2010-05-30,28.88888888888889,21.11111111111111,NA
2010-05-31,NA,NA,NA
2010-06-01,32.22222222222222,23.333333333333336,0.4
2010-06-01,33,27,0.4
2010-06-02,33,27.5,0.7
2010-06-03,33,26,6.3
2010-06-04,32.5,25.5,31.7
2010-06-05,32,24,7.2
2010-06-06,33,26.5,0.1
2010-06-07,32,25.5,0
2010-06-08,34,27,1.2
2010-06-09,30,25,0.2
2010-06-10,33,25,9.7
2010-06-11,31.5,25,0
2010-06-12,34,25,19.4
2010-06-13,34,26,0
2010-06-14,34,26,0.1
2010-06-15,33.5,25.5,12.1
2010-06-16,31,25,19.3
2010-06-17,33,25,0.3
2010-06-18,34,25.5,0
2010-06-19,34.5,26.5,0.2
2010-06-20,33,25,0.5
2010-06-21,34,25.5,41.5
2010-06-22,31.5,26,27.1
2010-06-23,32.5,27,3.7
2010-06-24,33.5,27.5,5.8
2010-06-25,34.5,26.5,22.6
2010-06-26,31.5,26,29.3
2010-06-27,31.5,26,51.4
2010-06-28,32,26,0
2010-06-29,32,27,9.3
2010-06-30,31.5,26,0.2
2010-07-01,34,26,0.3
2010-07-01,34,26,0.3
2010-07-02,34.5,26,0
2010-07-03,34,25,13.2
2010-07-04,33,26.5,0.2
2010-07-05,31,26,0
2010-07-06,NA,NA,NA
2010-07-07,28.88888888888889,22.22222222222222,48.1
2010-07-08,31.5,25,27.1
2010-07-09,29,25,2.9
2010-07-10,34.5,27.5,0.1
2010-07-11,33,27,30.2
2010-07-12,32,25,22
2010-07-13,31.5,26.5,0.1
2010-07-14,31,25,5.9
2010-07-15,31.5,25,12.8
2010-07-16,29,26,0.1
2010-07-17,31,25.5,28.3
2010-07-18,27.77777777777778,21.11111111111111,7.8
2010-07-19,30,22.22222222222222,32.1
2010-07-20,28.88888888888889,22.22222222222222,2.2
2010-07-21,NA,NA,39.6
2010-07-22,32,25.5,0.4
2010-07-23,33,27,13.4
2010-07-24,33,26,2.9
2010-07-25,36,26,7.8
2010-07-26,32.22222222222222,21.11111111111111,3
2010-07-27,32.5,26.5,1.5
2010-07-28,33.5,26.5,2.9
2010-07-29,33,26,6.7
2010-07-30,33.5,26,28.8
2010-07-31,33,26.5,22.3
2010-08-01,33.5,26.5,0.1
2010-08-01,30.555555555555557,22.22222222222222,0.1
2010-08-02,27.77777777777778,21.11111111111111,0.2
2010-08-03,30,21.666666666666668,50.2
2010-08-04,30,22.22222222222222,0
2010-08-05,31.666666666666668,22.77777777777778,0
2010-08-06,31.111111111111114,22.22222222222222,1.2
2010-08-07,31.111111111111114,22.22222222222222,116.7
2010-08-08,32.22222222222222,23.333333333333336,3.7
2010-08-09,30,22.22222222222222,49.5
2010-08-10,31.111111111111114,22.22222222222222,13.2
2010-08-11,30.555555555555557,22.22222222222222,27.5
2010-08-12,28.88888888888889,22.22222222222222,12.5
2010-08-13,28.88888888888889,21.11111111111111,24
2010-08-14,28.88888888888889,22.22222222222222,31.7
2010-08-15,30,22.22222222222222,0
2010-08-16,28.333333333333336,21.666666666666668,22.1
2010-08-17,28.88888888888889,19.444444444444446,5.4
2010-08-18,NA,NA,NA
2010-08-19,NA,NA,NA
2010-08-20,31.111111111111114,21.11111111111111,16.8
2010-08-21,30,21.11111111111111,163.5
2010-08-22,30,21.11111111111111,8.5
2010-08-23,NA,NA,7.2
2010-08-24,35,26.5,2.7
2010-08-25,34.5,25.5,45.4
2010-08-26,34,26.5,103.1
2010-08-27,34,26.5,21.2
2010-08-28,32,26.5,1.3
2010-08-29,32,26.5,9.5
2010-08-30,33.5,26.5,13.4
2010-08-31,34,26.5,4.8
2010-09-01,34,26.5,0.7
2010-09-01,34,26.5,0.7
2010-09-02,33.5,26.5,17.2
2010-09-03,29,26,15.3
2010-09-04,30.5,25.5,61.8
2010-09-05,30,22.22222222222222,38.4
2010-09-06,31.111111111111114,21.11111111111111,16.8
2010-09-07,30,21.11111111111111,19.8
2010-09-08,NA,NA,NA
2010-09-09,NA,NA,11.8
2010-09-10,30,23.333333333333336,0
2010-09-11,30,22.22222222222222,0.6
2010-09-12,29.444444444444446,22.22222222222222,7.1
2010-09-13,30.555555555555557,21.11111111111111,10
2010-09-14,31.111111111111114,21.11111111111111,18.5
2010-09-15,28.88888888888889,22.22222222222222,39.5
2010-09-16,30.555555555555557,22.22222222222222,1.9
2010-09-17,31.111111111111114,22.22222222222222,3.4
2010-09-18,31.111111111111114,22.22222222222222,0.4
2010-09-19,30,22.22222222222222,6.8
2010-09-20,30,22.22222222222222,1
2010-09-21,30,22.22222222222222,3.2
2010-09-22,30,21.11111111111111,2.5
2010-09-23,30,22.22222222222222,9.2
2010-09-24,28.88888888888889,21.11111111111111,88.9
2010-09-25,25.555555555555557,22.22222222222222,27.6
2010-09-26,26.11111111111111,21.11111111111111,29.6
2010-09-27,25.555555555555557,20,18.1
2010-09-28,26.666666666666668,22.22222222222222,57.6
2010-09-29,26.666666666666668,22.22222222222222,20.2
2010-09-30,26.11111111111111,22.22222222222222,40.7
2010-10-01,27.222222222222225,22.22222222222222,24.6
2010-10-01,30,21.666666666666668,24.6
2010-10-02,29.444444444444446,22.22222222222222,0.5
2010-10-03,27.222222222222225,21.666666666666668,0
2010-10-04,30,21.11111111111111,0
2010-10-05,31.666666666666668,22.22222222222222,0
2010-10-06,NA,NA,0
2010-10-07,31.111111111111114,21.11111111111111,0
2010-10-08,32.22222222222222,21.11111111111111,0
2010-10-09,33.333333333333336,21.11111111111111,0
2010-10-10,32.22222222222222,21.11111111111111,0
2010-10-11,33.333333333333336,21.666666666666668,0
2010-10-12,32.77777777777778,22.77777777777778,0
2010-10-13,32.77777777777778,22.77777777777778,0
2010-10-14,32.77777777777778,22.77777777777778,8.8
2010-10-15,28.88888888888889,21.11111111111111,0.2
2010-10-16,31.666666666666668,22.22222222222222,0.1
2010-10-17,29.444444444444446,21.11111111111111,18.3
2010-10-18,27.77777777777778,20.555555555555557,0
2010-10-19,NA,NA,NA
2010-10-20,NA,NA,NA
2010-10-21,NA,NA,NA
2010-10-22,31.111111111111114,21.666666666666668,6.7
2010-10-23,NA,NA,8.3
2010-10-24,29.444444444444446,22.22222222222222,23.2
2010-10-25,30,21.11111111111111,27.6
2010-10-26,28.88888888888889,22.22222222222222,46.1
2010-10-27,30,21.11111111111111,8.8
2010-10-28,29.444444444444446,21.666666666666668,1
2010-10-29,29.444444444444446,21.11111111111111,5.1
2010-10-30,29.444444444444446,22.22222222222222,0
2010-10-31,30.555555555555557,21.11111111111111,0
2010-11-01,30.555555555555557,22.22222222222222,4.6
2010-11-01,30.555555555555557,22.22222222222222,4.6
2010-11-02,30,22.77777777777778,5.5
2010-11-03,27.222222222222225,22.22222222222222,21.3
2010-11-04,27.77777777777778,22.22222222222222,17.5
2010-11-05,26.666666666666668,22.22222222222222,128.7
2010-11-06,NA,NA,NA
2010-11-07,NA,NA,14.5
2010-11-08,29.444444444444446,20,0
2010-11-09,28.88888888888889,18.333333333333336,0
2010-11-10,28.88888888888889,20,0
2010-11-11,30,20.555555555555557,0
2010-11-12,30,21.11111111111111,0
2010-11-13,30.555555555555557,21.11111111111111,0
2010-11-14,28.333333333333336,20.555555555555557,NA
2010-11-15,NA,NA,NA
2010-11-16,NA,NA,NA
2010-11-17,NA,NA,NA
2010-11-18,NA,NA,NA
2010-11-19,NA,NA,NA
2010-11-20,NA,NA,3.6
2010-11-21,NA,NA,0
2010-11-22,27.77777777777778,20,2.5
2010-11-23,28.88888888888889,21.11111111111111,12.9
2010-11-24,26.666666666666668,20,3.8
2010-11-25,44.05555555555556,20.555555555555557,0.2
2010-11-26,28.88888888888889,21.11111111111111,0
2010-11-27,30.555555555555557,22.22222222222222,0
2010-11-28,29.444444444444446,22.22222222222222,0.2
2010-11-29,27.77777777777778,21.11111111111111,0.3
2010-11-30,NA,NA,NA
2010-12-01,NA,NA,5.4
2010-12-01,NA,NA,5.4
2010-12-02,27.77777777777778,21.11111111111111,0
2010-12-03,30,20,0
2010-12-04,30,20,0
2010-12-05,NA,NA,0.9
2010-12-06,NA,NA,NA
2010-12-07,NA,NA,NA
2010-12-08,NA,NA,NA
2010-12-09,NA,NA,NA
2010-12-10,NA,NA,0
2010-12-11,28.333333333333336,18.88888888888889,0
2010-12-12,NA,NA,0
2010-12-13,NA,NA,0
2010-12-14,30,18.88888888888889,0
2010-12-15,NA,NA,NA
2010-12-16,NA,NA,NA
2010-12-17,NA,NA,NA
2010-12-18,NA,NA,NA
2010-12-19,NA,NA,NA
2010-12-20,31.111111111111114,16.666666666666668,0
2010-12-21,27.77777777777778,21.11111111111111,0
2010-12-22,30,21.11111111111111,0
2010-12-23,NA,NA,NA
2010-12-24,NA,NA,NA
2010-12-25,NA,NA,NA
2010-12-26,NA,NA,NA
2010-12-27,NA,NA,0
2010-12-28,NA,NA,0
2010-12-29,28.333333333333336,18.88888888888889,0
2010-12-30,NA,NA,0
2010-12-31,NA,NA,0
NA,31.111111111111114,20,0
NA,NA,NA,NA
